title,display_level,md5,sha256,beta_easy,beta_hard,alpha,has_data
フエネック [Foxy],st6,18caf5155005e01366802135e948eb1b,5b3eb477d6ee914b0bb6c4e17b6fd24da6621757e8fe2b52cb14f3bc6c09ec65,1.454,2.584,3.166,True
ハッピーフェイクショー [Haven't you heard?],st2,196b23d514f7831e2c40f094a23e476e,94a473b3d75015c6c847823cb229fb1e2153b4c031181d563e31e09bdb256692,-0.519,0.530,5.180,True
Tuk Tuk Boshi [Hexagon],st4,19882f14ec385af0804e7bfa0833d5bd,b9b7a2d0e31ebe47e827014fcad1c7e7cfda83d2370fa1cbe1c7aecfecd0ece6,0.490,1.461,3.723,True
魔法少女になるしかねぇ [ワルプルギスの夜],st5,198b8bad9f67cfb3784f2afb9052d193,e24115dadceef60d9c7ad4b6b2ca4d2e8adc5f091ab926bc976a25e647da1493,0.992,2.641,2.625,True
Chateau,st0,19b1f8f86e9c67b2399620dcc0cdd216,3ef598c30b36d67dc4820b219f0e14180789b63dbab5069b00c68f92b0970353,-1.014,-0.151,5.228,True
Funny Funky Freaky [Hell Infernal Abyss],st3,19c92139c67ccb08979a2c38ccc8f343,8a0ad379aeea9a3e11bab8f024375e4fed888cb0fedab6b4e6597e91b313ee96,-0.019,0.982,4.952,True
Fiore Tempesta [Oncidium],st8,19fcde16009eb86edd0d9325f02a3d87,4f997c862106de0f999fd5a8d9083395c9ef573a215a7d5637a325620c6a43a7,2.086,3.238,1.843,True
藍天 [Sunset],st9,1a34731e9bbed921de2d27ade5fbf3c0,3cf9e134efdcd95ef42b31a9102325d7f246f72818325b4733ad84ff51927dba,1.985,3.586,2.261,True
ロッカー -Ex+-,st5,1a477f8c6c7ae8ac41ff44d24afc4e10,bfd769180268d07eb3ca10fd11f9c444c54ec414054a288da01a9cc7223ae2ae,1.135,1.969,2.850,True
日溜りのディレイ－？あ！？－,st7,1a7a9428f08c944939867d69da8f296b,4072e7de2c2c30999a86dc5dbf6450077d0bb2415e20989a25f252b89e798987,1.887,3.914,1.871,True
orbitalgazer (KILONOVA),st5,1a9b6084b9abff615720ce5d84c33d27,5b37418d02afc325d2e828b71c32a10cc19742861927b8bf33b9d092640fa41c,0.583,1.539,6.977,True
Creamy Sky [はっぴぃ↑↑],st1,1abcc42c80d81038a242ecd688a2b048,8ec4b27fb7117f434d3fe56db300632b99986d85088dd10ba156f97d3a76d8e1,-0.167,0.204,4.178,True
虹夜パレッド [Hexagon],st5,1b1b4ccac295b1369af50edc300d0042,639cba0ea725cf26d8befc39ed9ffd9527b6f5300dc02265f89e03e324f1c958,1.046,1.710,3.163,True
Milly Barll,st2,1b5ac0745528ef12ae03ce66b31fb6a5,e8ad2d62e81ae108b238e8b84ce563c201c9ec8b33baf92610ce2357300ee8d4,-0.210,0.576,4.059,True
Maharaja Trance [simultaneous],st3,1bca8c429f5edf8c46ee749999be7845,fd28eeabcad836bd40090a9ac504e9ca17b7b891f72fd43eb9403f1a98dfea38,0.369,1.350,4.571,True
Altale -Ragnarok-,st7,1bcf005067e17e5da4c23a08eb19cbdd,886a01d7ea00e7dd0ed102530077fe73f77b64335f04243690b2a6e006394277,1.562,3.079,2.595,True
ε>×<з [BIG LOVE],st1,1bcfc77b35192b8ba9c0f609b31df73c,2198508f8029d80a9371f52744444906753c69b8631bc8ddfe5ee0ef10c784f3,-0.365,0.046,3.794,True
Parousia [Osorosia],st9,1c08cf21845bf409451368d83dd2a86f,7852bf8c70d1143b4721425f201939a392c73f2a11fbafaa722a935d1c74bcdd,2.088,4.648,3.450,True
PrayStation FIVE,st3,1c0dac1c1c69b56e0b2812fc4f20f3bc,0a016ec93478170b408ddf1883859108499e2aa7ffc6249c3c36e6c25f585691,0.447,1.418,4.956,True
Stargazer [Simultaneous],st2,1c72dd3095f58c181a4a686858eec87b,d887dc9a64e086d69988d1af2b6c2a553ab77880a7fe87cc067dd5127b4915d0,-0.271,0.244,2.537,True
ShootingStar [INFERNO],st3,1cb91a4319dce2d1c0971557bbccbddd,c8bc6a4fd09feb7b9681e782542e01880799ab4e9d057d494fa9948e4329d5c5,0.507,1.177,4.802,True
τ [Torque],st3,1cc2d39f6518bcdd08ca92d1ff5fbe53,21ca9366c192a6201b08e34556deb76eb90278c50d8d9bdd6db8bf525611710e,-0.133,0.902,4.932,True
YAKUI (おに),st5,1d0505f56ad52a7bd2dc62d07c0a0706,9efd36fcf9a85447d64d6fb348f6eeae66092c2cf81686805811bbcd2bf6898e,1.384,2.625,3.166,True
払暁の翼 [Aestar],st4,1d206de864f436cbd5da75c9628d1f4d,132121bdb7a240e13b029346d9f45bef888638f693bcf4e59e96530fac4765de,0.627,1.782,5.239,True
L9 -Heaven-,st0,1d28ce2b812bee70b5ec8f9010fb29b7,3e91301beafea90432de2731b1396a6863c7fee505d87dbaa1acacfd3536f792,-0.622,-0.075,4.628,True
Be More Sadistic! (BMS Edit) [MASTER],st0,1dc761513798c85635f8c2d9f776caf7,e6659dfa58461132080d9fd8670c3dc074539f41e6c5364b6ed5f566218c7bf4,-0.703,0.088,4.328,True
Under the starry sky [Disghitect],st1,1dc971be21838442098a3143787c86c5,b32d37ceed071a51ff85942f2b46be7c96f4143999d8549c22643dbc2342f554,-0.990,0.007,3.175,True
Ultimate Dream [INSANE],st5,1e363649c9762aa94c4b7f4a6eb92302,3eeffdbbaa2a651574c338038e08cb272b77a657fac53111a4a01ccd522f850b,1.105,1.763,2.634,True
フロンティア↑↑エクスプローラー [GALAXY],st1,1e62d6f6394c0be0a87a8850f1f92c1a,1b0e090642c3fb097172a565ab735665b287c745aef03eba584290aa15867695,-0.745,0.086,3.944,True
"JULIAN ""for B.O.F. 2009""",st5,1e9c2d49a28494f5db6541e3bf1c2eae,8ce2f21d8c8c82b72de9240252f5adc5f04d0443f0b3fff59e0ede1364fd788c,0.922,1.881,3.604,True
鏡花水月の宵 [INSANE],st0,1ef62e6a2f394038ac95c1b093e83288,f7865db24b310a5b8345a433da87d69969f39f6470d23bcb807b7e6757212d00,-0.967,-0.246,6.147,True
影縫 [Ain't too proud to rely on!],st5,1f242dd0b156f08e5e461461a5a1ad8e,ef13930299f1ba58f667b22f922a303680f0f0c657b57f1aa34165adb326657e,0.968,2.131,2.678,True
Amnehilesie [DESPERATE],st6,1f42eaefa1141ac6613f8bc57480578a,19510dfee78a7eb477dafcd367a871436f09960271e1cc080b2cf2533a0c6fa1,1.129,2.732,2.713,True
Chronomia [Ecstacy],st5,1f64f614080a4e070bc365d4a6310f19,317dad577eed73edefcdaa6d7ca33883bedb17b80cc5f15385a2cde46918c623,0.900,2.012,2.914,True
-+ [INFERNO],st1,1f7bf846bd8b68b2ad8edc28df1c0b34,5938faaf026b51d51743018cdefde4635ce8971961e44e8b9c61e20ce81f2fa7,-0.619,0.556,2.975,True
明日をけっとばせ！ [肉体をブッ飛ばせ！],st8,1f9c8ae3fed23602520debe11a9e0d24,3ded87a1c7ba5f7eecb055aab795e1ae418a8e7df3180c2308b9ae68afdd29dc,1.280,2.786,2.345,True
TENTEN,st4,201d63bb3bb44abd0e71d251574e3c0d,41098e9325e3040c7f0249e8e75b30ce560615345833e747219dde422dcb62c5,0.522,1.283,3.264,True
Black Lotus [Other],st6,204febd6a2f38c3d4f0f2e3278b6a960,a03a9ecc60f0a3ae94efddfc41184f74e2dc345e1f3164e7a076c27e71c9724e,1.560,3.243,2.102,True
MINUS-INFINITY [EARTH POWER],st5,205499b7687552afcc58541d017ade2b,6b757eae04488acad4855f538e1c76d5b018a11d81104b3bcec057ceac835cad,0.546,1.849,3.696,True
さよならダイヤモンド -メスガキの穴-,st1,2071eb219632ba1072b67d3a627cf108,2cef16450dd6b2bbaf43be7a75a9f6b1cf7d603cca7047d4a3423d03f233f392,-0.634,0.020,3.344,True
Durandal -Magical Freezing- (Radio Edit) [for 9],st8,209c34ac793b048927dcea64b051aef2,5195710eda4d4ea7df9486f110b19c32dae0445a219171b5a4d8e0bfcf3ff4f0,1.868,2.659,1.975,True
PUPA -Destiny-,st7,20a354a7af4e6ce78ce0309024334d16,320736fcebb665a4fe70dbd7d0928e29e4c12ce09fdd51d34ee7392fcac31c22,1.530,2.767,5.151,True
The Gorilla -Gorillize-,st5,20a377e80eedf8e40aa55db0b69ef632,60788fa4a878e52df1aa5a6c55b33bb99d20aaff70675fe9bb392d0d48b86dfb,1.018,2.048,3.091,True
Dilapidated city [おにぎり],st3,20af45b8fbef2cdc5fd07b2c217a9904,66614c48636949a9926282926481e5436aa069ea2d5352f04a7078f842591d3a,0.172,0.520,2.611,True
FATBROS PingPongMix #Decimalized,st1,20b208c7dac2d86364495d5b61032f95,d1764291114b261ce52e6e1df75ffa51ac1334bfbe23446ca0140ee2c13be2c5,-0.377,0.225,2.086,True
macaron [わさび味],st0,20bb096cb6605a0432ba570fce988da6,2673ae9cefe11fd6ca50399a833a0cb18f74cdaf737ef681eafb5afe80b55d40,-0.468,-0.046,4.632,True
Pandanus [パンダ茄子],st0,20d3b6bd051f46da4be8452f9207f9f1,c727ec4a59d7b617721fd1c941bceeaebc428180f57d464967fa7abb0732b894,-0.395,0.057,7.507,True
Amplifying Effect -SP INSANE-,st8,21031ac1c4f700c8d22c0dda6e52159d,2b6bb4ff6a16514770da262b8ba90402af03bd67d8abf464745c7d0797779f7b,2.034,5.111,1.476,True
カラクリ屋敷(インドネシア地方版) [Hexagon],st3,213b2fc20e511e330bcaad89a5459408,29774f28a353f3e97e70b0bc2a4c2b8d8c27af3b31a77d3d2593d19fb3afa361,0.081,0.642,4.494,True
melty blood into the holy grail,st3,218592671612e80104e6893bb7868cff,6ed04450f473aa215301dfe4de1bb2f2c847c5dc9fec4120e2eef4aa3c1a0bf9,-0.089,1.318,4.211,True
アルスノヴァに喝采を [ANGUISHFUL],st3,2192cc7b27d7afad57a2aba085f94b2f,31e664fd51dd24c1668ff39ffd162d0e9d84b4171066a4c291ae8e1ce00f8ba5,0.197,1.110,4.352,True
Enneaquest [CODE:lain],st2,2198ea5652f3fcac3589bebcae0417c5,136df5236fe64e09890667d7f4bce05cefe711e27d3533fdfd2908e68de46ec4,-0.377,0.352,2.535,True
INSANER [Snother],st0,21f413901b10b720cf5d9b287c914659,66b84370532df6088673ca235a20b0a0c16a5cd1ca0d1a1dba56289f7a9efe39,-0.764,-0.053,4.027,True
Infinite Dreams [FUTURE],st1,22143dd25f50b2b5e76fa3e59e6d204e,9773a7fa7e1dfb511faf6b6c031741bd0699561865bfa4b174fdf6dfaa38dac6,-0.574,0.274,5.587,True
夢、幻。 [SSSSA],st3,22810fc9f30021c430f59374cf2ffeb0,a64a933c258a8e7593eafe65738b80db3120ab42834f0a9d8a084d80eed01d56,-0.111,1.005,3.458,True
炎花 - flameflower - [life],st8,22a3242fd697083d5f3cfc74d96c0031,be45b07af3cf1c9df54c448e72e34663628474913458c51eb203af733531c955,2.269,3.037,2.067,True
桜華月 -櫻七相図-,st1,22c93ae49b322bdd6e0b871233b8a36f,949cc49444909280063a39db79577f0ca28e3b5050b7a3020e7844a7c7587827,-0.748,0.098,3.970,True
x-Aria -frenzy mix- [Hexagon],st0,22dc782a49fb3ff80c2de90fb10f62f9,55b7016c4fbb8486f5a1e31f4ef9d9ed5ab94b37e8f4f841f879c9920a633fbe,-0.770,-0.190,4.597,True
Celestial Axes [Other],st11,22f71b0463955fcedb84eca9d09e60ca,45387dc82166c059e21d6d23226b972cbde09a5f48fd659de0332b23f6245f90,3.142,4.617,1.326,True
ヒュブリスの頂に聳えるのは [poyather],st0,231e5292f372e77a369e45b1cde1a21c,24ec8784b9f55a2ae62d87ba0e9895bfb8589474f9d48f9560a91c576bcb4f92,-0.866,-0.114,5.165,True
Wildcard,st5,23309ecc2ca3568e531f252317b55eec,ce76a28cf060794d4915ec64073439d39f43a09798b41ac1d84e41725319927d,0.132,1.482,3.720,True
Sigmoid [Supersingulary],st3,23356bb3d1a9c39e5440d1ff9f2763b4,df9e72283dfa8259d86c246f010cee64acd234f8e231424730c23bff97a692df,0.132,1.040,4.098,True
colorbar [横認識],st4,237e2c88c0fae4e781b93276389768d8,f7654272f6cfe15453c8dbd4748c5490861e49fdf8fb0a2d1ab2d2bbac3e7ad3,0.344,0.851,2.691,True
Holyvenger [MASTER],st3,237e643cf3bdc90367cbec3c634fcfdd,2ee83556ed048253e10eb50be835ae4a76f1a121ce0186902d7d8a7dd81674d9,0.032,1.129,5.331,True
イナリッチ [POOR],st6,23c01dd80a6220d250371992a1cf80cd,a61c0e9d279ed1bbe5a42a1fb7f6d66517aee5c4c9273bfe8889015d4d7b95be,1.421,2.689,2.872,True
Mondlicht [Moonlight],st4,23cd5397dfc775dbecc756214b6c73e4,64ad9b017d0d208b366b8b71bb5371e1a750fc8c028ec96f172edffb553cff44,0.835,1.917,3.128,True
Pokemon battle imaging - No.2 [モンスターボール級],st2,23ec31cbf0c6f4079a24a06bc94c959a,2e29a23d9e9cfb8fa5123ee837606fd42323d1f8273cc5c5bee4941fb0eddea5,-0.148,0.507,8.184,True
Horizon [twilight],st1,23edf15285b63039465cbbf40dd77b4f,8e774f50e8f47481991c663749f40536627d873f181fc387f165314f96f0e1a0,-0.329,0.513,3.395,True
卒業2000 [TAIKO DIMENSIONS],st6,24142c08ab5af5511c1457f6a5fe1a7c,1fd648de9d0fcea6c11915e6716fb03cfe1d62d376871a1cb899091ab9bea659,0.532,2.013,5.229,True
MAMAMAMA [INSANE7],st1,246789c5923e67096604476546bf9d84,ed90be7e4f0b6c2c87beb0137614611182dbe40fe06cb7bdc7a9a5952f103834,-0.302,0.160,2.497,True
Triumphal Return [TrueEnd],st10,24a1ac98307d14fc9094985849120d41,0376fce36bf9ecc0b5b60cc8e7041d53bd890ae034c074813d5826fc92fda16d,2.945,5.437,1.360,True
Blooming Jump! [ケッコンカッコカリ],st1,24ffb1afeb859a845cf84885c1ec95bf,e4eb0ba6d1059859795d67a20fdcc55e91dfb45fe06f7947c81a77b1d2c7608c,-0.630,0.133,5.370,True
Illusion of Mind [kerother],st3,24ffc0e42b4c0aa1b7f43232e777201b,4056cacc7bbffae372c37f225d3a91b7115888a94a2f75cc379f14be4d3acc15,0.177,1.062,4.751,True
A-chasing-Y [Madness],st1,252bcf5a72f440bcedd74e65350b1ca2,2a9586f69b6b4db9b878b734217282f4888cf5a7f071aa62664ef1a556716d33,-0.554,0.183,4.165,True
Smudge,st4,25424c3d4c970f8d975a91bcb513960d,efb149a6824601276761314b8cab5194f35cb3858e6e01fbcf0d7c2eda717869,0.385,1.601,3.694,True
飛翔するG [Leaping T],st4,254a3ee4b73412c40f609107353487f6,06c770a9540fc4dd33eb3979486b4720ea9959f8cdcd65f18fb445478ccb559d,0.730,1.368,3.312,True
永夜ノ蝶 [Imperishable],st0,255f045c6bffbe5fb13c465d264ab128,1fa922b837c9edb78d2ca3b9ba7b8da6d00b7e730154fbadd41b5b8ec84bd0b5,-0.979,-0.173,4.742,True
sampleX [SP Xpert],st2,25d3171fe166348423d6ab0e7feeb6ca,904b4bb9c0afd555b2d383f0d1b1db86cbddf0c8e0fd18b4cd17e8050d954827,0.388,0.922,3.992,True
Life is PIANO [Wander+],st5,2650948d745fe2cbb990bd73824e6811,037c1e0792dcaaaa9d7755c5bba91fd7fcdf54547efdba6356cb55f276b9f3ab,0.653,1.476,2.852,True
SYNTHETICS [Hexagon],st6,26790f4cd7ffda85c52b63e5ed24da4f,c3a15cec06c1dd18210b9e0f894c8dd77b5d5c84b76ce6a05c1e8611c5171512,0.972,2.160,2.832,True
タイトル画面／デモのうた [STARROD],st5,268e4c71cb8ad33317299b09f0631f14,b607d42d1362fc0774150d53c00a47f2f02023d3cc84ed8481a17afc2625f617,1.045,1.615,1.786,True
Colorful Dream [紫外線],st1,26b6fd6c0757ec7e4d9e95b0d6156b0e,a2cb63a034a15e5468f8aed004e1663932b004cca1b1e739660ac30a3aa79842,-0.464,0.199,5.434,True
Absolute Gate [四次元への扉],st5,26eadbbfc2993a22e7372b5e9d42ef2e,efd5731e203ad64b8612d05a9d50a3732e6a64497d4001c0dfa363d863852134,1.220,2.526,2.745,True
Stars Keep on Illuminating [SP Insane],st0,26fdb50f6232cdfae99504c892e87f55,06c1cd20db6ac0c2e9e973caadd18516213131c394bc401dbbd46cfbb2468e9b,-0.947,-0.142,4.143,True
ヒュブリスの頂に聳えるのは [SUPEREGOISM],st11,26ff760f0d7fb15b8a335fafc7ee441d,bfe08fce1e305789f8ea214322f1a3ec19716ad6766dc53da1d29f602316dddd,2.815,4.121,2.932,True
LOSTSILVER [Perish Song],st7,2720eea7d90686a3be9ac606758f2763,022a695879f39c5081f39c49f1f3fc0dc1c28778541998140876af22529d6afb,1.740,3.056,2.473,True
Ultimate Weapon [LAST BOSS],st1,27233e82def50bcdcb21dd4632d742f8,82ec3a010de110a8a84ddd37405913ae4a1fb8aead30f6a3a505402c031be025,-0.769,0.311,4.024,True
H.S : Hadron Strike [Monsther++],st9,2738e381d4f96698e084d9730a569cc3,384866cd266148e10db0db630458c13df3a13940514e32ef1814393cca49e1fe,2.058,3.043,2.005,True
tinnitus -Eclipse-,st0,27392941506d6d2df86c7e9edf911354,61aa51994a87b5527e5efea960fc2844c2830557df1eb5598fb555bcee283ee3,-0.803,-0.267,3.550,True
黒鳶～こくえん～ [寛文模様],st9,275df7237fb43091ee19ecc20f6ed606,3aa91ccf02e1c7a026ab411ae9262966ad4972f2260f00f93f59d2b07b14ac87,2.187,4.655,3.164,True
Aloof Wolf -Loafer-,st2,275e492aa2b3d2e1df75639d2247c838,b3302261cf89edd05f323f978623d0ac0f405c0c4ddb3d7c75d9be211b370409,0.372,1.082,3.389,True
Oriens [LETHAL],st3,2787c1a9409eed39d67b00dd66bbba0d,8a9a52d1e67b0599f61a71237bb239ae4a12488fe6680405e697295d99f92850,-0.228,0.690,3.937,True
ARCADE! 爆竹 PARTY (Remaster),st1,27bcf7dfba20d0afceb257bfd46d6007,b68a6fa04ef53f93e69b544bdab80c19021a1149e011f8582c7b3e9c1f7d996b,-0.399,0.034,5.030,True
Triumphal Return -Xe-,st2,27c0a891fd12211df0ac7f9f45378bb7,d0457d93e45c02e809f1250763ae1949e54fb2784e784ba493cdbc18094ae095,-0.390,0.588,3.182,True
Angel dust [Hexagon],st1,27eaf538519010a420e5f9d153179874,90447274800e313bbb639e840977f605647a29e0b94fc7c7dd9bb9e60abeb6d4,-0.439,0.296,3.379,True
Marmot [BUSTER],st6,280769115bfe876243b1b03706ee0081,3e85c9122734ef50d693ac02d88ab8c4ff48f85d1196deede8e3af0021754c76,0.827,2.314,2.870,True
Destroyer [Abgrund],st3,28334e4ffcc4e6fb393ccf8bc1bc842f,57f071056996a3f48b61ba6e4a5115b66cf44224f9af14ac6c0764c2e8da4939,0.273,1.026,5.648,True
Pangaea [EX],st1,284ddd098db5be298c828fefcdd648e5,a7f601b152bd8d8365097fb8739be0ce701848fbd755145807e3168db1d8beb6,-0.386,0.076,3.876,True
Blooming Jump! -TRIGGER HAPPY-,st8,28572ccc5a4912050603e3936e7387e4,cc4597d81b553bc8486818ce2a9108916226a8284a4de89247913da74fa879f8,1.569,4.427,2.248,True
Fusionik [Meteorswarm],st7,28689db862df9559dac34717a22a0ea3,bb99313a4e37e47b26dede989bccdb2eb651dacd2e5d16273388be3b4fb16e05,1.325,3.085,2.192,True
From Megalopolis with Love [A+],st0,289a9abfbe1b7f3ee35813ade6e5155b,066e6464a20372fa9d5d689aba4e6da64e322ee578c9f5a271feb7608bf77587,-0.582,-0.175,3.318,True
Harder Experience [yumether],st0,28d43d02b22a9bd755b8269a7d7cd497,1dfe776b7d902c3ff2144083f8704e9c781cdb9de6417e94bb93a6bddbaf134f,-0.932,-0.239,5.725,True
冬霞 [寒暁],st3,28d695b8f5ae4b9ca80de4a641e7a65f,c7d2086776dfd2bdf01f0f4943fdbad09dac19c834000c8c9132fdd16706dfa2,0.438,1.177,5.499,True
Empress of Raizze [フルマラソン],st3,28de731d48217bbd50f49b1ad572f81f,526277dc555f254f6a7994edeab498b07227f9a7ac5343f13b79773ed09bdf11,0.524,1.518,2.845,True
KVEYKVA [EEPE],st3,28e76e3ea95b669605c5554e2e2f53b9,afd47edaedb96c048e7bc22347c06e3be4fe2bff945ae46c7d15175c37b63164,0.234,1.062,3.935,True
Fusionik -FINAL BOSS-,st4,28fe78d9880c1c06bb298ebb4528565f,f4ca7048585bf905bc6d31d73a4b957dbd7de62607208e30aa90b389b213ff22,0.467,1.620,4.079,True
CHMR -LAST BOSS-,st8,290c5c0e3f959017527bc2aec5aa3424,e73d3e74c9362fcf53ed7a0c881b373a2d3ea631df1702ab1ebed15c2b049c03,2.276,5.469,1.731,True
kyrka [Haereticum],st4,2913190c27ed8c73c5b9221a4d9b2b07,31e7971a63af7f51ce86a1f05b54863adb347ee64711f5d924832ddb6a84141f,0.635,1.206,4.166,True
★LittlE HearTs★ -Ragnarok-,st7,298010e7cd72551b39926c32693c9de9,81b2ebc96f3fa7e2a7a6cdbca6b3b45277bb9278e600b319b391f0a6c8c5e62e,1.571,2.580,3.575,True
God-free [pangram],st3,29cb02ce647c46424aef35835f33536a,a8c57e92a70ffcd18d17bc5c06a5b19ce428d69b335b0f9aae6bd75c1c912746,0.618,1.157,11.607,True
ELIMINATOR [Despair],st1,2a3af61bc6c47284f45a007e88308707,59edddf1a8995c3fab1f995c26e32b8b20a2d2849c3d1d95c4728de5c49790a0,-0.198,0.315,4.183,True
ULTRA MEGA HAPPY PARTY!!! [Euphoric],st1,2a5746e0c9a94090d046205f1c5fbe36,67c036c2fb55ed62308f52d034c7faa191ba59646ee89d3bc6432b5aa2826648,-0.112,0.646,2.868,True
Gleam of Aigis (超地獄級),st0,2a73669b92b7c0f84043cefc9773af32,553bc31cfdd576e014ad6da82e598e361d099aa198b52f33e7740aa7ca93b1d0,-1.083,-0.103,3.821,True
スーパーイザナギオブジェクト [Other],st4,2a7771401fc0fdae9419bd2c42473ee1,348fa8aa57bca0c24a6e68115c87498a2f4389d54a7946c877c841167b5b01e1,0.734,1.616,3.694,True
ATHAZA [　　　　　。],st8,2a85cd860a97105ce2e5f84e619c0cce,4d9bce6b3e656f511a02cba1113a6448b8555da51fc31f303aa91083e1ca0ef8,1.907,2.672,2.727,True
Gar♪goyle [コンプラ],st5,2ad657bdf59a0147b6f415a39b92f5b5,77c52d2d91d5c3fd5402d8c036e0237da16817c603cb8732bc34aaea0c9ed856,1.086,2.158,3.235,True
+84 [+200],st3,2ae6ffab1595e4164ff098a190e6e0f1,3524fe27b82880c6c4efdbd86ecf221b760a9e43a8e6bb687f74308becdaac93,-0.026,0.851,4.468,True
Bad Beat! [EXTREME],st1,2af37ac8096e58659f14d6af115591fa,aa161fe686847c386c6d4941284f47a4d64574e5eb60a74bf4fe1dd0c7450e1f,-0.707,0.145,3.814,True
Dstorv [undefined],st5,2b1ae8441aeee72aaa68362edccd2601,4bbe8c8eb5fbbf2529aa4cb8b40537cc492e6807ad347325a9a1c1357a91d68e,0.771,1.627,4.215,True
夜騒曲 op.Q-ν [Lapid Bullet],st1,2b1d7da2ceb4a9751699179bc0ba1c2a,e3ea03ae72147e403afed3e8e5713671c3db7288fb9c2610ac49eee15763b07b,-0.734,0.626,2.689,True
ジェリーフィッシュは月を仰いで [HEARTFUL],st4,2b352c7e44058772cb03c7bd1e8dd051,c9599a3124b0167f49d2a69d7c7888c2bf7878df5ae6e35023239d4238ebe106,0.335,1.122,5.475,True
Absolute Future [Infinity],st4,2b5c45cbbe5ce2539c8548d5d523e11f,21b6d12c67797ffbdf1d3b9cc41a8ade6203e2e52e4d92ed121bc167980ca69a,0.157,1.332,3.741,True
"BiRTH -HBD, 七海-",st3,2b5ed196ea753ed7d5cc17690fec7c51,e83d271b379e8d25f6db8262592f0c6f92895da68f4b07e429d78428b2ecf606,0.367,0.831,2.916,True
Tangerine Dawn -IR-,st0,2b6640d408f8a7f10bea55b35d8f82f5,c7fc323ae152e42e43f807347dfb3f2de2a231eb54c24ef6f39a7bf331af889c,-0.699,-0.045,2.484,True
iterated [Creation],st5,2b98d9ac49bacae52ba28aaabc3754bf,cbf303da8060a49699d297ba3ab33e7af7b2f21ab3e50245c9e95df2b4b2d6e3,1.001,1.897,2.715,True
Comatose state [Spinal Reflex],st4,2bdc2d74aee220082ddd28e7524e26cc,d3860031186609228c44a14a0567cf3073166b5391be2a8df916eacf89eb0942,0.610,1.725,3.932,True
I wanna be strongeeeer [Kill them All!],st2,2bef84e0a834e9214ef426295078f2d4,58515f168a0d0a89b1b4257e4be6f1a67c6c58476a20267080f71e27d9f11dad,0.053,0.653,4.452,True
"loves honey, crazy apple. -[ ]-",st3,2c199d1b04b8fc040a9c40f0e157002d,e53dc206be8b9a3c757fbaf026a26f1a8f985120a564cef8e34c121478fe3efa,0.029,1.119,3.528,True
Defeat awaken battle ship (SP DESTROYER),st10,2c61b055ab4a80c60786f705d168de45,416d15f2f44af00593c98005c469bb2a3a6b5072563a817732acff689a2148f8,3.238,4.912,2.356,True
マッドメチャクチャニズム,st10,2c72cf3fcc47e7cbc82c3f9075da64a4,8ec04ef2b78bd30216740c29fc0b8a4f17469bb2082a90f41ed3b9c47d56a4df,3.615,4.615,1.867,True
Jasmine Tea Girl,st7,2c903e074b3072b88905794db36f767e,e78f39fc2d18b380310b32184e08201fefb1da795ea63fd86d6a7a7fe9e05437,1.388,2.305,1.831,True
The Island of Albatross [EXTRA+],st7,2cec58645c590720db9fc0755cbe8bef,35d7c40dc5aaffbc2b0bba467460eeba2dde08f1d1f6c2b0d717d88c1e2d9efc,1.728,2.718,2.520,True
GREMLIN [EX],st3,2d1de5a9ae740b3e00abceb41d737d69,72c3d3b2e5757241d8cf6a394389df6bcdf2ec354671dc9036dd92405a518245,0.364,1.153,5.175,True
Dizzolve -Genocide-,st2,2d2b7f8fcfbaac57e2619baab85944fb,e16250d20ca0ebb8798953b8111538c0eff482cd122a3f5209d9f713dceadc69,0.041,0.693,4.448,True
Ripple Field 2 [フェスといえばマッチョ],st10,2d3565fe28f0b42b4539247e06a7bed3,c90fd7fd452095f139d1d9aa184cd4efed427ca0af67776cbba3606686365f56,2.690,3.593,1.387,True
EUROBEATアイドル橘花音のテーマ [Muel],st0,2d488edb0fad6b0bce38f0440eb6e755,cf0bc82ec8606dc718712c208f8bb410c0792cf2c1feb481caf4cf5584a24843,-0.631,-0.056,5.146,True
galaxy fall -SP DARKMATTER-,st4,2d71eacb542ff1fe34f89af449387f3c,04dc078f5b3c50ff4fada241e82142bbaf8c1f237607bf209a9a82a2418ed79b,0.219,1.592,3.617,True
Pernicious Deed [Other],st9,2dbf8cf76b568616d65c7f75a263604c,2280fa0a20fbe879ff14b90c79a6a060fcf022c34a86b5bf83ddcce4a42fcc05,2.023,3.889,3.037,True
Function Generator (Overflow),st4,2ddf93339d130c3993c5d2567b33c8ba,1c172010ed6223f222030a44f6c3034a3759a399025ccf28a613bc7e1e1d7522,0.055,1.444,3.091,True
Aleph-0 [Ω],st0,2e2ec86581e880d8570d2f3b10c03fda,b55aa4cca52921e2ac0386d09d26e572c91b0ae951796411189c86d608cc6dde,-0.945,-0.105,4.778,True
Ruins Ray -Genocide-,st1,2e4ebb1e68f945799f1107e669d21fe5,6c8e28dad13ecd563d9ee7e44572c379207b70165b6567e8e2cd31eb0dc189d4,-0.057,0.504,5.007,True
YOMi [Maryther],st2,2e821d3fad16abc15411c34c248e042e,c80ef69db48a7e6d3ff4d9428e3b9d64ca9632db028cb34614488e1e31115931,-0.174,0.740,3.443,True
超度 -Go Beyond- [HEARTFUL],st7,2ea69cd42b0143a7d5e35c32cf4b8995,9927e5f16358a57c65046700d035c9d85c7aa85709535bbc1512976e8a325a74,0.746,1.982,2.262,True
