title,display_level,md5,sha256,beta_easy,beta_hard,alpha,has_data
Rocketropolis [Tannhauser Gate],sl11,d292b5c6eacd78d7104ead204ed2192a,4a9619d5c4ddf913c4dc15a180e85002afc85f7a15ba7761d54673c02b0b55de,0.605,0.906,9.078,True
No.337 -THE ANOTHER-,st5,d2a72e86da9b603918804e721662816b,a1e162ef4222da26405a178770225b7b5009332e71b4019453fc4387a19e2cbf,2.311,3.507,2.348,True
antilife,st1,d2c0b42c018bd6bd851681099fcbfd5d,4d5037b146819bce0a00b5ae96073e48b4a4fbef7c181bfb0e5db156c48e885e,0.965,1.647,3.997,True
シャーロック・シェリンフォードのテーマwithえかたん [Why done it?],sl2,d2c180271db16f3cbd34e53ed51123a5,45ec508d057ef3d92954778a155b46c1c26ec26b40730ed01e04363f0819300d,-0.669,-0.224,5.300,True
Berry Go!! [Esteem and Love],sl1,d2d922aa6bcaeed61087d434b330c30e,443da1fbca1e65fbae61d4cac98b2330ba5bea4b32991cfd7ce9b99caf7e5dfa,-1.018,-0.459,3.110,True
Vorota Collapse [Catastrophe],st1,d2e04ef21a4815c7de50cbb2926e5e5d,9c2600a3e0ecb4a5169c1f7c5013970c7efabe5dfdc83734824a8c8249a0fb81,0.751,1.713,3.782,True
Brave My Soul [Destiny],st3,d2ebdecbb4610dc8a234c1d17734c97c,5ebb2b33eb2d9db155d345007dce2f89ad5a9c37f7588dbb3b7c7da8eb2a986e,1.262,2.098,5.304,True
ZERODAY [INSANE],sl3,d30d511d9fce23c17d67759e9833d647,dd7648d7c22e2dba08372d51687c4a705c6205ffefb0f1d365d54810908cec0f,-0.620,-0.135,4.895,True
Mario Paint (Time Regression Mix for BMS) [MANIAC],st2,d314f67bb881c58aa6c8f5efed6630cb,24415c707a985bd764a1a6fff66927a562ffd11bcc975c1df0167bb975808119,1.374,1.774,4.374,True
絵空事の世界と私　 [EX],st3,d324f981955e881393501f0f791b2d93,1ae9c6bd9e854ccf922754945b1145512c7d5fb5ce0659540cabc2c3182b5bff,1.209,1.924,6.262,True
Demon's Roar [SP ANOTHER],sl6,d33950e1add0bf47a18e1c13e419ca9d,74cd080ff22139eb4b150923e7fc80886d2b90a2ee66d96a264d01e3737a6d66,-0.490,0.179,5.957,True
SERIOUS ERROR [INSANE],st2,d34dae6084a8d2e994c1598857a46a6f,11e3ff660f9927fcd33b93acd114f3b3220e92b2683092580b9f3a3171ed87aa,1.080,2.135,3.861,True
"少女の檻 ""Last Night, Last Dancing.""",st1,d361d4c680827480c5c37802aefb1ae5,6e0419bc350784aa7fe75bd6f7a4bc8ad7b822daf447e65841bf4fa632f5b297,0.920,1.252,6.555,True
Upshift -Despair & Hope-,st2,d36804be1fb7c0b0285ae2b62773878d,0ae364d45307eb1795d97a2abad24953a37dd4946675ae9f6e79b208e6f88ac8,1.342,1.950,6.017,True
《Ж》 [Mesosphere],st1,d370debc492f547f0a3dbeff48f033e3,2b994a4ea46498972178fd91f0f71d4acf23cdbfbfdf2d3a85a5a3c1bb18487a,0.690,1.441,4.156,True
Holy Wind [ULTIMATE],sl4,d3741abadd924dd834aa596c420a3ce8,559de9a745edc70c0c6de23a403843f517dad600422c58eac9c7b3b5d470ca68,-0.084,0.194,6.375,True
仕事終了後超光速前進？？目標☆中華料理店！ (SP 満漢全席),st3,d380a13f4ec3abf71bd5295deccc2f8c,61253af56542c103ef508df8e34dbc420cdbf66f8eb35dc74c95659ec6161494,1.075,2.028,3.083,True
Operation_ALTAIR [CodeName-V.E.G.A.],sl5,d3991e330fae2d3ed978464312112569,71f4ee7ffb0e3324bef2e2a09db8f042dab64b53c4c5f31c232afff64c14a203,0.013,0.378,6.217,True
詠訣へ連れる [UNITHER],sl9,d39da85f9f9a356c7da81aa1baf37fb8,ded3b3b5764e5323f383ae5dc3b5a01e79172e05e09ebba2ae630bdca29cc39b,0.102,0.503,6.356,True
phyla -Acid-,st4,d3aa0fdce78cd54862c95f285dbd2fe8,7de1730311b400ea7225babb2b1216a7ae4270a69e45da336932c587fc27258b,1.728,2.823,4.000,True
SYNCHRO BUSTER [Scarlet],st4,d3d3d08067a47805d093c6fc48762e1c,0e23d2a08eda6de429cb0516053d679f60d1565c5c42250013d9514891154d8f,1.753,2.708,2.774,True
ある星降る夜空の下 [skyfall],st2,d3ececb1cdbe03562229610960d132d6,174058c63868c8390388969e5f7386224cda35adc5bf3aad7198e86f3ba49d23,0.975,1.629,5.979,True
Exipration [Intense],st5,d3f3fc0c45044c38543eb2df09832488,f9f65b30da2cb41cc22b03d8ea1225cd89a77834d6ff46af88075c54b2c06324,2.030,2.607,5.287,True
Ever Forever [EX],sl12,d4012f958b723b5cbcbb605e51287df6,e484af438a71688a3741cbecbb2b4b7606f0310ade6229f6616a498e97c5892c,0.801,1.081,8.053,True
Hi-Speed Stream!! [HYPER],st4,d40d80d105f0dc99fc4007d74b965dac,a71bc74fab0940b4eb4ae8a39aa230f61ea554af48532f4ca781c47d2c7c256b,1.977,2.412,4.864,True
マッドメチャクチャニズム [INSANE],st2,d415aa79f5fbd7f1a1944146afd5f9af,7b66394648d6c5be637fb586c37d2300da133cd51ceb73f922e556a7e6fcfeea,0.979,1.732,5.957,True
Mana [Black Lotus],sl12,d46b11fda7c982160b71992248c81597,5f1c745fd8873519b9f5b93bee3c16f59002e94f99eb30fc14a4e7611e65c837,0.560,0.985,7.004,True
Sunny [Charmante],sl0,d46e8490a06f725bf67e33af6835c347,903df6911cc65545b64669016aff0f7e63e9a9f05ab318df50d8b58a32847cb5,-1.785,-1.002,3.006,True
marine snow,st1,d471465bb8e45b3867827dd436017607,6e7eafd9a7968f9bb3a75a7f5683b4fd82947e12a6724399dab66d42515c61f7,1.192,1.565,5.421,True
IKAROS [INFERNO],st0,d489604cd5e1859b7b11318e2a19ca54,a5e79ea3a79071b188b7f4e135510cf2678849008c8aecee0e251f7adec40858,0.842,1.241,5.791,True
Can U Feel It [Another],sl1,d489eb4db28fcb6d8c6f42bc39c4057b,7e29a95c8649ada9ad4782b14f7e14e82c36915f8725d54f1643f575d38e6e30,-1.335,-0.685,4.588,True
Smiling [Epilogue],st2,d48b594303432caa392c08a98f7cac9d,23f5597a9395ee1770f7a9f7bfd9d50e8a65ef3f1be84bf1ac4d390c0769c1ef,1.054,2.233,3.981,True
Lolita Scaffold [sLUNATIC],sl10,d4979e132f60b5abdd413ff8e214e659,214e3397196e5da033bc8e7d415541075c9a996d0266e6e3979fefa7191df2f2,0.304,0.849,6.162,True
tinnitus -Genocide-,st4,d49874c9835571a8d892e6ed6a0dcaef,e3979d39df0b6ceeda1fbd7174dcd75e88270ecf8dbe1ae38040a347d57a9c77,1.894,2.274,3.944,True
図書室のエルザ [HARDEST],sl5,d4b933c5b43a7bd4bbc5570d777d09e3,478f795e51bc31d6b65b099340a92a5bd37630910ea9c0c80ab93a292c282737,-0.322,0.109,5.345,True
ラケシスと永遠の祈祷者 [Coeli],sl3,d4be913786b347383b6f2691dd9a3259,c95340d772bff5634b9a98913194d2657aa95490e14b31eea768a1038835ae3b,-0.908,-0.345,4.077,True
Fuzzy-Navel [SP AGASTIA],sl2,d4cae082a6c32c6b66a3cdff5024a322,748deabd7e6753338fb1d41c2bf3984e6c4833ca742880feee3b96e717c9fed1,-0.824,-0.355,6.099,True
ポーチュラカ [めありーざーぷらす],st2,d4fba5add0c9ddaaf3a3c874e40ea36d,882d30067d1bfbf68e19e232de1d407f38eaf56e60a953b54385c81a8f12bbf5,1.277,1.809,4.741,True
"Metropolis [7key,Another+]",sl2,d50c8375d3490b6274f8c0429f098836,5a5eab6a662c044f9a8d8cc1af5c65e3c84d59dec7e396d92690b5c906e12a8b,-0.963,-0.407,4.270,True
Black Lotus  [SP CHALLENGER+],sl12,d522701bdac6cd27094483d59472e009,8c8941813cdf617ce8c2e7baa1ea88aca85a6ad800170103cf0ae7f09d48f118,0.576,1.109,6.029,True
z;one [re;ality],sl1,d5239dedf0af445537ae555b9d87d869,f695b593708c83180cb3b5f0248fd4e33c8c55187c0972ccbd5bd3d0dfdd4960,-1.321,-0.725,3.139,True
Amnehilesie [Tragheit],st1,d53d0f15cf8822c30f965f6414bda9c1,016ae01cd09f21e9e34490f6b73ead49257315fee6031dcf5bfde9fcbab70427,0.722,1.471,7.583,True
squartatrice [HARD],sl5,d5414294b120d5f2dbfec4eb6cd59f38,d4b1cdfe0c24b39bca2c540a70a111192dd004dcb2d5ed5722d6d054c09bdc28,-0.071,0.263,6.357,True
Better Graphic Animation [//],st4,d5673694df8920fd8c98ad47dc2be85f,79d7f700c9b86b22e9bab023dab25d0b0638d4ed08aca22235bed923f7c495f4,1.537,2.540,4.048,True
Shiny☆Strike!!! [SP INSANE],sl5,d58545307e1bf7c666c0d032cdb72298,46425aeaf5144991d3e66be69e5ec1d029843ecd7f6261a500c5c213a5b639c1,-0.181,0.239,6.330,True
JOKER GAME [More you say?],sl8,d59c15046516a9609382838d4762cb55,8f5eb84a522eb6874bae0031f4ca7e167ec22838771045b6a0c7dfdeb1aef7df,-0.220,0.475,5.478,True
Crossion [X-TREME],st2,d5c120e449dc9b663c741c84c84b9042,9961b59eedffab779977dbe0a2e8718d0e2f28718a7be0a1bdcfff86a209eaa0,1.337,2.040,6.248,True
スーパーイザナギオブジェクト [SAMITHER],sl2,d5c649a9d124b6b4b6e78822834aa318,1c8e82b53dc943ef4d777727ff3f9c05c2ede1f95c484bf0cb4d3b91d3db0bb5,-1.088,-0.449,3.813,True
Revived Lights [SP Resurrection],st4,d5c917408e258eaebb7d2016a99a70f6,f5c8411ee3b32e894370ac9396d75e96c34fbd3f7ceb039d99eef5909e32ecd1,0.790,2.557,1.816,True
Death Opera -Luna-,sl8,d5d29b974ac89d7a6c75e7e5ac9578fc,f06b214fd60c26f1dd8191f980c7e21e3c222aee385f5c11c83fdce9c7083ddf,-0.090,0.400,6.268,True
アレア→イデア [Snother],sl8,d5e3b8d81cb73e1d5f9a9549f3329de5,2d847595f0054ce9f52774e8a193f66bd0bd3e04731df1139929ff8503d6983a,0.304,0.597,8.471,True
ReviXy [CraZy],st0,d5e4f35800ae1fae4a408d5bb4e25a08,28972b56cc2a6799d47e2c3a3d2e309b1eedac3cbcc1ca0bcb5b5ab7260e0756,0.750,1.141,5.307,True
Grace Glaciaire [MASTER],st3,d5f397b50d019d2e78565d0caa7ab0f9,dc72706f5df5afaa18e8843c54d00b105fcf762c4cf343940adbb430f41e6140,1.431,2.292,5.852,True
Cutee☆NeverLand [ANOTHER],sl0,d5f9220b422908a6e1ffbf8e0e656af8,29e8517efb4b2e7b58214b17b19dbbb8c314970a4040a2c35378fde8ad00ca9c,-2.301,-1.426,2.442,True
Homura [AKEMI],sl5,d6189186dfd1a1e9029fa5a9e7e16441,608a606e29883ef98e61200f0e8117cd2625eac6aea8aac6509ae5fc108548ba,-0.169,0.148,5.715,True
Abendo [Trioxide],sl1,d6259aa76c94bdd4e4b885dc2af26623,5bef852c3fbb524e4d1b709d998166c3ad62c31971b940df67f530497d545eb3,-1.654,-0.739,5.055,True
Imitation of fragrance [Hexagon],st5,d627ee31de9494b3772b96a95dc77965,5575114eb9ac91076a4449cc8bb62ea8579f5955f3e2135ca6eb7683ff22a4de,1.674,2.426,4.411,True
オカ研 [Four-Dimensional Space],st0,d63a80c94958ffa9df871c3fdf2b2e7d,4bd5b3b069dc532d13a6856cb9a9e977888cfde55f0732500deb0c2455ce0cca,0.652,1.242,4.663,True
MA.DA.KA.NA. MAKAIWARS(仮) [INFERNO],st3,d64cec814932a61db780978273c493cc,3d053c9371e22675da09e2b8f61c4f62b17a72ce8b5922a08c1d8599a0d7ba19,1.469,2.120,5.442,True
The Mighty A [NIGHTMARE],st5,d65545a1dc09aa9f32871e222c4bb302,8aab8f550874b2e5ea634d8b5256358ed1d2777772dc5c6e198657096146d1e3,1.821,2.788,4.387,True
空,sl11,d6992c5eedc7555c00b5ce6dfa27e0fb,ba32ba9a4deb48bcc9cf9c4280e5f9a988366fd528d4df80fb108fdd0fd9c1a6,0.483,0.828,5.551,True
NS18 [ANOTHER+],sl11,d69d4f8b5183ede4c383d57241f16ba8,5d0b37a407dcdfe211a3a82e2f92d5370f46b03f5f84e33e954a073ad9bab518,0.682,0.954,4.751,True
5th Drop Shooter [ANOTHER],sl1,d6a7a48757ba862ac0edd2f376c133e0,0989dd41cd9b408b30205ae895c83fe8237064fbfc791b851f868e143bff394a,-1.349,-0.717,4.601,True
Bittersweet Magic [Kvama],st2,d6c098a558d8330935b9dc3b29701aea,fb965c8b723c01fde257ce85674f0fbc683ceada0461e95e4224c0a44987ffb0,1.178,1.688,4.963,True
濡羽色ノ天使 [SP Angelic],st0,d6d7bf153fb957140a921a4b75aad14b,ae44d94a850d1e315895bf09e462cea324a1efe9d41008cfec17ca30308cc2f2,0.621,1.001,8.843,True
electric butterfly/side:A,st3,d6d97b16153ba5e2b550037ca3f59c3a,150817736ef494d4c5995761cc23e5f9fd01f8bf22dde3895842b2bafc1990b0,1.719,2.432,3.358,True
Fantasy (-ω-),sl10,d6df89a6cdd857ac7d4ef68e616e55f8,788270e016c4a09f957a5da7f90179de66087533409a8bfd960bd57cab76003b,0.596,0.862,8.682,True
Polymorphism [MUTATION],st5,d70a7661ed46404ca65aa03fbd18e651,d9c715c3f82f4e23bf7dd09891153f9da0473e1908890b01cbf586da5edc213e,2.251,3.306,3.207,True
HAELEQUIN [EX],sl4,d70b69449d39959609c20cc95230ff20,eb1e9d75f8218fd5347ca0b89f353b49ec66162891694577ffdba9b4d31bafb5,-0.340,0.002,4.712,True
Mario Paint (Time Regression Mix for BMS) [Hi],sl8,d7240f94d6efc4ddafe82ec77e6f4235,bb62222512aa6fcc507f70e9821e27088ad8d51e678d32d25ef8f12b83152178,0.243,0.545,5.270,True
EVERLASTING HAPPiNESS↑ [ZOI],sl5,d72477a3cbf5f2c096039a4685b4929f,256e41ca27680baaba9b01f31d17c57789a8a9a8c5aa77206efce9d2ee11552e,-0.180,0.193,5.011,True
Fancy-Sky Trip [INSANE],st0,d74681e8ad8059ba21d3e9b965e7d138,47f499d70f0c4b5d872be1a169b38db0c9911a69cb2141410b9868e14ec1ccfc,0.553,0.948,7.200,True
Tragedia [HARD],sl5,d74812064b2bce92ea68f40b656ee2ab,f336d8cacdf6f865f1c80c00ced352ce8ede05ab0898808f03e25643ac106f90,-0.220,0.280,5.927,True
遠野幻想物語 [sagANOTHER],sl2,d75301abd15a6c40fd7db82446fb2f30,7620bf593b1403b2ff4fe707bf3c3c30793c59699ebd4a4be00b677a55b86322,-1.211,-0.681,4.158,True
Cube of mind [Companion Cube],sl2,d7cc3fb10ceed24cd74bd6a9c2777c81,07f0b2c1d99bddf2559cf2164a4b178bbbcd047c52a8b902f6ef1332227110ff,-0.794,-0.212,4.424,True
ouroVoros [Judgment],sl11,d7d5652bf8d7efad1fc26975a4615f1a,fe726de74b6f1f958b241ba5c99fc1d745262fded629d6a860eaa3e98d1caa62,0.577,0.947,6.819,True
orangegirl sentiment [Maniac],sl2,d7e0a3bf116e734ab1194e99dbfb3684,06d69f6e85bbb3be1a7adfc58bf3d15eb03479b8265762489f30070a8e870e8d,-0.558,-0.153,4.213,True
U-knighted Servant [Finite Code // rev.],st4,d7e6e2281fb817239a363d4c8afd3200,0d4de929cb7d05cae243b57a60614d66f046fc8fd801d31194550e9cc732d414,1.575,2.528,3.913,True
Andro [F],sl9,d7f000e155172ab880f7be09769124cb,b9d9ee03882512e4306159717956334abe586f3d2110ebff798c989669ef151a,0.367,0.760,6.004,True
カタバミ [CLOVER],st2,d81df4fcdc04d38a65c948a95a30911f,413310869276be72ed8711d87a2477ad1e3e065902cf3ebf4ed98e2042bfd78f,1.021,1.800,4.897,True
Rechronize [ABNORMAL],sl1,d822f7e546e307f231edff73400737d1,1f1060d84808722ca9d2b3756a7e9ff99d16156fdc7548eea51ec17c13d60089,-1.044,-0.541,6.646,True
puppies [Pentagon],st5,d8355db1f45727bcd468242ba751c307,cb47f31842cc5801868063aa69e5a53e5118720e17ef05f4f52d2f045d10ba70,1.994,2.459,3.126,True
フロンティア↑↑エクスプローラー [EARTH],sl11,d8a2719afd4a0649028f06d8850c437d,a8bea6d7867720cb02fda8b59a1fee67a2dbd75749a2ad65eb069f7b6c3cbc86,0.333,0.740,7.876,True
Lyrith -迷宮リリス- [HARD],sl6,d8a783bf7161ddca27b74e6037cc188b,ee8d5334984d0f0eb31e28690f3f8b297a564eecfe44608658bcfe837e42c0cb,-0.468,0.180,3.692,True
Plumage,sl3,d8b7f3bdb99dc43d4a1b9f83f9453474,f1dcdfd447ee84dda7c4bcc97f3ef7a3a64255d0d0c43178880830c583844560,-0.723,-0.146,4.190,True
Janus [SP ANOTHER],sl1,d8c9e5c278620e5f7f0f7031a758860a,a67d325b0422031879df3ca7265d97f8254b62c2186dcb355a012b2401874cdc,-1.691,-0.790,3.716,True
Wondering Fortune [Lucky],sl11,d920d25c67322dbf47824f6a56aeb173,588dae109370a77bddc3edfa27858b20adc7318dc9328fb3a8ba96c97d65d392,0.613,1.017,6.845,True
☆ウィンドサンバランド☆ -ANOTHER-,sl1,d92247e0b57d649619e7b4652d8098dc,ee6ce6da99b20e2463037d056e97b93fb6c90698c18bd004b86e37db660c4467,-1.457,-0.677,3.387,True
Carriage Worm! [横デカワーム],st3,d92d0e099612ab288f06a48ac9195d63,6e469a84ea91ac032966c2fb61975fc8ef14601c82803af869a814b66b7c58b5,1.707,2.331,4.222,True
Halley -Xe-,sl10,d9350cf402d86d4fc0cd78318995914e,3eefc01d71a346a0d6c548c7076c1c9e03decb65c343cc9258700cfc580c9ca0,0.514,0.833,10.421,True
Cross Galaxy [microcosmos],sl10,d9411e1ea20048bb585c3a3c2282ebf9,155216c17431ce5f2da30dae636554b1a93d4e230734db9b2fcb05364bf26f0f,0.391,0.742,7.113,True
Howling the Nightmare (bms edit) [Pentagon],st4,d95899dec9e80a8814c3009120926db0,b1d599335033fa435d4480ecee9a7f1e93c09f550d3fa2b1ac4de731201ea4c2,1.399,2.399,4.001,True
Berry Go!! [Other],st2,d975db5994c9f4f5b67fdacee4f50989,6976f54de97b7f4ee20d304986073b926dfa3e923f4ef0efc5e334992e9831ea,1.242,1.589,5.051,True
スピカ [Supernova],st1,d986fb99cf1e76fd2ff9cd19c035de1e,08b81df96ecd9fed45a10b6f2639f7b3de686e1278719c6a3414fa184927c0c8,1.184,1.592,6.225,True
Blue Dragoon [Nereus],st5,d997781962ad7faf29f7296b3e08ebba,e0780eb67637aaf1fdb7ba65afa056c9fff8e08aa406b408703a7b27b4fd2129,2.299,2.712,2.706,True
Hazuki [Hexagon],st5,d9c3f164e7d1be6de7a00f638854d169,b82b753b72bbf8dde0194f21a065b43a416f16d8f35263e1e6b43ad47482fd8e,1.986,3.029,1.955,True
パブロペトリの泡影,sl8,d9d07d57467a46047e2c2db104151b3a,afd83c0c232e91759a17edd3d334cb206e368d22c15f55e563991345a7bb5796,0.300,0.779,6.864,True
Me & U [Q],sl3,d9d7984f8dd5d70f8d9b7e1a4994634c,8e5003c6b7e2ff69a1e70d147b28985cc8b833655a1fe844ac46f5c402cdb4fb,-0.338,0.028,5.376,True
perfume of reunion -SP LOVESICK-,st2,d9fd6bccd0ef9a523a988d886610a8f6,fc494030f4783768e6f6778998e1a572ecc550e68851041793dbec9e23dabcfb,1.330,1.960,5.414,True
XIX [SP INSANE],st5,da0019c09d434d470e73c91703c9454f,7bfa66a17bebb287d636676eca9084a195c14417bf5db63e1289f1bd413b5949,2.170,2.599,3.645,True
Emptiness [GOD],st3,da1d602bc7fd328d1e3bfbbd6de93163,a321f09de7438cdcb555c5eab83fde3bb8353880572f44284f5643a97a2aef6f,1.530,2.598,3.420,True
disperagioia [ANOTHER],sl6,da3dad078616d640cb312c00c1ccad8e,354dcc76a26f71dd9bd260823a4d1739cfdf410fa971d42dfbc0746786374d11,-0.057,0.383,5.525,True
exists Uniquely,sl12,da46bf8523d03708f7c3e0bdc1fb731c,ded0347c495c18e95c1de016a78899289ac6292d170df0f98f8cd49a223a4732,0.678,0.933,6.701,True
Go forward [ASPIRATION],sl3,da589ce8d5e32d5f5154900af3e88329,4db2a7040fbac2ab89c141d92eb290e3e02ab131081ab6373f89c0581e2d6105,-0.740,-0.265,4.528,True
Fakeover [yumether],sl10,da91e2ef57506464994ca05d4bc65cdb,825b2e87b1d79c40632246e2132bd0aeb26cdf50314ddc731136e0837e56db89,0.359,0.759,8.709,True
feelin' my new world (EXTREME),sl2,da9ab70a79410007804f3ed4879a2d9f,2a6a789211401736b8b056804a12b9aed8346c73612ec84be2c2f6ffb5074b42,-0.811,-0.382,5.827,True
Hi-Fi-Story [SP EXTRA],sl12,daabea71e949e92d5718ae7ba27ca0a5,a747107d26c281364620e928cb69d23e4be953f1b3eb6cb261cdd3cfa0abc893,0.396,0.986,8.499,True
薄雲 [六角形的],st2,dab23f9ac043c210b9192fb9e5e13f1b,e35866c17d6cb63cdfd22553ce7d99455e32663e0c1b96281b2ffa51ade9e14e,1.039,1.507,4.978,True
Crush Alcohol [SP ANOTHER],sl1,dac15a1f208dcd9f9c67cfadec2c7d61,de0c6f707a53fad4660c6f8897b80363c82bd58fca54b5c5f9f84bb6dba739e7,-1.530,-0.980,3.947,True
Twin☆kle Snowglobe [SP INSANE],st5,daf577f25dbc5e27d52e8f134ae3ed4d,9f0e6ce3fa7060175181943c669df5a7896563ec036440e1eb9e6b42c5def9f5,1.658,2.683,2.726,True
Bicolor Spirit [EXHARD],sl6,db157e4765cdac760b29308175a7ee5a,c04a2fa22a3d8938395f770c7fb48bf9e878de9a08e2e92ae51ed95b116540ae,0.105,0.448,7.854,True
ZETABYTE [EXABYTE],st0,db5c42a48fca19251f4d44e2dc347348,e2e5801d7517d9bfde25c0d42b0865f296ba31dac72f364f847e0fa5173cb888,0.703,1.047,3.915,True
LOSTAIR -SA-,sl4,db74f2fa8e093ff854f4d7c40226b4c8,ea310d7ba67c2e5c9974ba83a19854c20609947a653514a0f21745703cd7df9d,-0.329,0.112,6.395,True
Save the Water,sl0,db91b19c140138f278f0bd231d8a81d0,816a0197f389bb81903706dec2a7991d8ef27a3bff1c49d201e0d53e8faf803a,-2.037,-1.375,2.427,True
Buuuuuuurstraffic [Congestion],st4,db997115d7fa04a058adfc846ed60b1d,531b7f942127d3c4664662c368f95d4becf6ba208f4ad9f1da6995df6a77e04d,1.521,2.551,3.942,True
RIE-CHAN MADNESS ~ Director's Cut: hitoGoroshi_no_yoha.ogg (?),st2,db9c15fc7083e943879f0959a1373e89,be41be7555a8690090e7e226970591734a14bbc2d9578a893ffd08926d3edc2f,1.070,2.049,4.300,True
CO5M1C R4ILR0AD [M3←T→Я0],sl1,dbc7d01887e3a02ed502d76a0d842152,c73909853a7847bd76f65ec6f1ac91a9542ad0474cf4770a9797ceb0f91b2ed9,-1.020,-0.432,3.540,True
NS22 [Snother],st2,dc0c62e5c809c1a75460edb5f4640006,7a3cbd82f7e33addf20d7d2ca8041a5b659e636b9d68956fbd50368c1ac4fdff,1.198,1.751,4.708,True
Epic Bellum -universum- [BattleGalaxy],st1,dc1ac1d67463892d957b1d410773557f,cbe9926f12631e84cd3866035b84c949b52ded17a99cc83bd08d38f4860d6986,1.038,1.453,5.739,True
現実をカットアップしてみた [現実逃避],sl1,dc2c1489c43a83738900e2fcbea4f39a,f4412651f5fadfd8fb4955c3adc49397d7cea9035f95ee7f9835ca39aeaaa5db,-1.171,-0.649,2.777,True
Chronostasis [Futabather],st1,dc4bdb6b64a7147541f195079cc33cd5,9e900fb4a9a0da1c20304848371d06a44d0ccb9172d521f766959a46649e1497,1.025,1.564,6.009,True
Re/Im [ZOI],sl3,dc5d89d22642fe863b5ec6ec83b3eada,30d5681a6c2d6cd909195c0ce40087604cb4c56d70b81ecc256500f768cd752c,-0.542,-0.070,4.040,True
ナツイノ [涼風],sl8,dc77bd7acccaeb391ea39043736cb72c,342907b2b4d7cb2e5c669601d8e5504975474018285709fef10fcf267f71981a,-0.037,0.413,6.843,True
Colour My Sky [Cartelet],sl3,dcc40c45d2502f31f4e4c2f35bfc8c58,d8903285096fe0c6ea5f99567378a244f4584a819f0529dd1733f43d863365cc,-0.726,-0.168,4.572,True
モリオンの姫 [sagANOTHER],sl2,dcc43897143cc65690131fa4616bde75,5e0c12c382993e12fd63f830ecf9c09986dfb1f1de7723912f856a4a44de0bba,-1.220,-0.493,4.712,True
空から贈る、あなたへの [SP KEEPSAKE],st1,dcd384858359d47f850835d0fdeb38e8,035f0dcb0d362ffb90c67acd25c92ea96e8769c5ea286e872918d6fbddb2b21d,0.701,1.474,4.057,True
Thaumaturgy [Birther],sl3,dcd5f2f48648d5c6a7336c84c45c36ea,c6dab8d3e8794f063cac4d02eda82e1e782c5eb9f11ee1a4f0c6c74ff824b417,-0.390,-0.002,6.913,True
Sakura Fubuki [桜、夢。],sl1,dce211f98f41fc9b18e2e999aec471cd,0b7a99b801c52839082ce457b05c4118386cf718553bd7535c7114629bb1acc3,-1.141,-0.531,4.744,True
アズール <ABNORMAL>,sl5,dce9793e55b5462723279b280cfb9fd7,49d99b832f0924e5dd18be68fb5821018bc270baa50182bdc0ab64e25ccf6752,-0.354,0.170,5.344,True
sensitive -GOD-,sl11,dcf1fce006eae6ec81bf14a31ae1d57f,2a175382dad87fc50e17b4755cff701221954955d376358299c5021237e15fcf,0.674,0.994,6.213,True
Black or White,sl6,dd0f3f9cc06c6945cdcc410cf6d03e5c,6410765f1be69e7546163c92203895a1f766352d8ffa75c7cfd0e2125c792a74,0.203,0.439,7.071,True
ファクトフィクション [ファクトフィジ横クション],sl10,dd0f6f0dd924a53b3363c609ce0d1b0f,9545e0736f44ce679d108b105dc0d09bde55fadbca38dbe7844998a0a48d40d6,0.472,0.893,5.123,True
Death Opera -Genocide-,st5,dd1a3b292e26920f611e5c4405ed5bb1,1820e28a21275abd2886d4c3a1b4709c0e5b2d611868b1dca00487bb0f53044c,2.342,2.939,3.218,True
サウンドコラージュ・ダイスキズム [Not-Daisuki],st5,dd24030898da373f26f21c6878074aec,6c1b188de4a8b73ebfaa1a36d5b90df71536d92e0f1b195c6237af024c89e313,1.914,2.631,3.149,True
Garefowl [Another],sl0,dd27ac7a5f59ccee1ebde67c1e52f6dd,f374709d3f9fa86d9d6cb65275d6bb80b52f640ecc930e9baac6bd429d5c9afe,-2.310,-1.466,2.217,True
Space Route to Kepler-186f [Distant Travel],st4,dd40c88f0c71c0bb10fa3c048a6fb3f3,555ca7bf184bfb0e905726baa462b31a6e6642a002dba587d82947b4e3f2e58f,1.395,2.028,4.243,True
秩序の秋桜 [OVERHEAT],sl12,dd5f2c308821a2d218a6540692e65134,e7cd6c3de15d4949134eb2be946f685b5db99329698cbd5ed250dfceff386b78,0.751,1.033,7.616,True
Exodus [HARDEST],sl7,dd684125ade7fbfc3572d6c1b8d9df09,7f86bfb71d5fb0c6c0a7a69751707bb45c5fa7a04525414d44c7b0aa19d95575,0.195,0.492,8.908,True
転生ディザイア -Hexagram-,sl12,dd7b072c8519961dadd2189c90787dd4,76e0393ea9c76e037c950c5dbed8882dca054d2b5bab1afe2aa1a7e54d90d202,0.576,1.080,8.227,True
ゼイタクするまで抱きしめて [SEXY],st1,dd93b8ee483f04d739a4d444d83d4cee,f3078f2c154d74f31a4a2626e3d7293074578e93240b6c6c07793636c3b4ec0d,0.938,1.425,6.126,True
split second [S_Maniac],st4,dd98dc6533e49ed63d50192112bb6a67,4eaeced18b914b85cea4e58cdf56fbb53272ccb3232c73a3df65d54e5e39b6cb,0.563,2.226,1.279,True
